MSType,code,name,ISIN,ListingDate,market,IndustrialClass,CFIcode
上市認購(售)權證,08272P,鴻海元富9C售02,TW20Z08272P8,2020/06/02,上市,,RWSCPE
上市認購(售)權證,08273P,國巨元富9C售02,TW20Z08273P6,2020/06/02,上市,,RWSCPE
上市認購(售)權證,08274P,台積電元富9C售02,TW20Z08274P4,2020/06/02,上市,,RWSCPE
上市認購(售)權證,08275P,南亞科元富9C售01,TW20Z08275P1,2020/06/02,上市,,RWSCPE
上市認購(售)權證,08276P,可成元富9C售02,TW20Z08276P9,2020/06/02,上市,,RWSCPE
上市認購(售)權證,08277P,嘉晶元富9C售02,TW20Z08277P7,2020/06/02,上市,,RWSCPE
上市認購(售)權證,08278P,玉晶光元富9C售02,TW20Z08278P5,2020/06/02,上市,,RWSCPE
上市認購(售)權證,08279P,南電元富9C售02,TW20Z08279P3,2020/06/02,上市,,RWSCPE
上市認購(售)權證,08280P,臺股指中信02售01,TW20Z08280P1,2020/06/03,上市,,RWICPE
上市認購(售)權證,08281P,國巨群益9C售08,TW20Z08281P9,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08282P,南六群益9C售01,TW20Z08282P7,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08283P,T50反1凱基01售01,TW20Z08283P5,2020/06/03,上市,,RWBCPE
上市認購(售)權證,08284P,鴻海凱基01售03,TW20Z08284P3,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08285P,國巨凱基9C售07,TW20Z08285P0,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08286P,大立光凱基9C售04,TW20Z08286P8,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08287P,茂林凱基9C售02,TW20Z08287P6,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08288P,鴻海統一9C售17,TW20Z08288P4,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08289P,智邦統一9C售01,TW20Z08289P2,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08290P,高鐵統一01售01,TW20Z08290P0,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08291P,智邦台新9C售02,TW20Z08291P8,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08292P,華新科台新9C售01,TW20Z08292P6,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08293P,國巨元大9C售13,TW20Z08293P4,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08294P,台積電元大9C售06,TW20Z08294P2,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08295P,長榮航元大9C售01,TW20Z08295P9,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08296P,同欣電元大9C售04,TW20Z08296P7,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08297P,寶成元大9C售01,TW20Z08297P5,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08298P,大立光國票9C售01,TW20Z08298P3,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08299P,玉晶光國票02售01,TW20Z08299P1,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08300P,世芯國票01售01,TW20Z08300P7,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08301P,台積電兆豐9C售02,TW20Z08301P5,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08302P,長榮航國泰02售01,TW20Z08302P3,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08303P,聯發科富邦9C售05,TW20Z08303P1,2020/06/03,上市,,RWSCPE
上市認購(售)權證,08304P,大立光中信02售01,TW20Z08304P9,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08305P,茂林群益9C售01,TW20Z08305P6,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08306P,台積電凱基01售04,TW20Z08306P4,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08307P,台積電凱基9C售03,TW20Z08307P2,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08308P,聯發科凱基01售03,TW20Z08308P0,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08309P,GIS凱基9C售01,TW20Z08309P8,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08310P,南電凱基9C售01,TW20Z08310P6,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08311P,台積電國票9C售07,TW20Z08311P4,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08312P,旺宏國票01售01,TW20Z08312P2,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08313P,健策國票01售01,TW20Z08313P0,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08314P,國巨元大9C售14,TW20Z08314P8,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08315P,台積電元大9C售08,TW20Z08315P5,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08316P,祥碩元大9C售04,TW20Z08316P3,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08317P,台灣50台新01售04,TW20Z08317P1,2020/06/04,上市,,RWBCPE
上市認購(售)權證,08318P,台積電台新01售01,TW20Z08318P9,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08319P,台積電統一9C售11,TW20Z08319P7,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08320P,智邦統一9C售02,TW20Z08320P5,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08321P,世芯永豐9C售01,TW20Z08321P3,2020/06/04,上市,,RWSCPE
上市認購(售)權證,08322P,國巨凱基9C售08,TW20Z08322P1,2020/06/05,上市,,RWSCPE
上市認購(售)權證,08323P,華新科凱基9C售04,TW20Z08323P9,2020/06/05,上市,,RWSCPE
上市認購(售)權證,08324P,大立光凱基9C售05,TW20Z08324P7,2020/06/05,上市,,RWSCPE
上市認購(售)權證,08325P,臺股指凱基9C售08,TW20Z08325P4,2020/06/05,上市,,RWICPE
上市認購(售)權證,08326P,臺股指凱基9C售09,TW20Z08326P2,2020/06/05,上市,,RWICPE
上市認購(售)權證,08327P,聯發科兆豐9C售03,TW20Z08327P0,2020/06/05,上市,,RWSCPE
上市認購(售)權證,08328P,國巨國票9C售07,TW20Z08328P8,2020/06/05,上市,,RWSCPE
上市認購(售)權證,08329P,台達電統一9C售02,TW20Z08329P6,2020/06/05,上市,,RWSCPE
上市認購(售)權證,08330P,聯發科統一9C售13,TW20Z08330P4,2020/06/05,上市,,RWSCPE
上市認購(售)權證,08331P,義隆元富9C售02,TW20Z08331P2,2020/06/05,上市,,RWSCPE
上市認購(售)權證,08332P,智邦台新9C售03,TW20Z08332P0,2020/06/05,上市,,RWSCPE
上市認購(售)權證,08333P,大立光富邦02售03,TW20Z08333P8,2020/06/05,上市,,RWSCPE
上市認購(售)權證,08334P,智邦永豐9C售01,TW20Z08334P6,2020/06/05,上市,,RWSCPE
上市認購(售)權證,08335P,香港2X中信03售01,TW20Z08335P3,2020/06/08,上市,,RWBCPE
上市認購(售)權證,08336P,聯發科中信9C售05,TW20Z08336P1,2020/06/08,上市,,RWSCPE
上市認購(售)權證,08337P,台灣50凱基01售15,TW20Z08337P9,2020/06/08,上市,,RWBCPE
上市認購(售)權證,08338P,台灣50凱基9C售11,TW20Z08338P7,2020/06/08,上市,,RWBCPE
上市認購(售)權證,08339P,上銀統一9C售04,TW20Z08339P5,2020/06/08,上市,,RWSCPE
上市認購(售)權證,08340P,聯發科元富9C售01,TW20Z08340P3,2020/06/08,上市,,RWSCPE
上市認購(售)權證,08341P,國泰金台新9C售01,TW20Z08341P1,2020/06/08,上市,,RWSCPE
上市認購(售)權證,08342P,健策永豐9C售01,TW20Z08342P9,2020/06/08,上市,,RWSCPE
上市認購(售)權證,08343P,台灣50元大9C售37,TW20Z08343P7,2020/06/08,上市,,RWBCPE
上市認購(售)權證,08344P,旺宏元大01售02,TW20Z08344P5,2020/06/08,上市,,RWSCPE
上市認購(售)權證,08345P,大立光元大9C售14,TW20Z08345P2,2020/06/08,上市,,RWSCPE
上市認購(售)權證,08346P,大立光元大9C售15,TW20Z08346P0,2020/06/08,上市,,RWSCPE
上市認購(售)權證,08347P,大立光元大9C售16,TW20Z08347P8,2020/06/08,上市,,RWSCPE
上市認購(售)權證,08348P,貿聯元大9C售01,TW20Z08348P6,2020/06/08,上市,,RWSCPE
上市認購(售)權證,08349P,南六元大9C售03,TW20Z08349P4,2020/06/08,上市,,RWSCPE
上市認購(售)權證,08350P,臺股指中信9C售06,TW20Z08350P2,2020/06/09,上市,,RWICPE
上市認購(售)權證,08351P,南六國票01售02,TW20Z08351P0,2020/06/09,上市,,RWSCPE
上市認購(售)權證,08352P,大立光群益01售02,TW20Z08352P8,2020/06/09,上市,,RWSCPE
上市認購(售)權證,08353P,聯電元大9C售04,TW20Z08353P6,2020/06/09,上市,,RWSCPE
上市認購(售)權證,08354P,旺宏元大9C售05,TW20Z08354P4,2020/06/09,上市,,RWSCPE
上市認購(售)權證,08355P,智邦元大9C售03,TW20Z08355P1,2020/06/09,上市,,RWSCPE
上市認購(售)權證,08356P,聯發科元大9C售08,TW20Z08356P9,2020/06/09,上市,,RWSCPE
上市認購(售)權證,08357P,聯發科元大9C售09,TW20Z08357P7,2020/06/09,上市,,RWSCPE
上市認購(售)權證,08358P,大立光元大9C售18,TW20Z08358P5,2020/06/09,上市,,RWSCPE
上市認購(售)權證,08359P,緯創元大9C售02,TW20Z08359P3,2020/06/09,上市,,RWSCPE
上市認購(售)權證,08360P,國巨國泰02售01,TW20Z08360P1,2020/06/09,上市,,RWSCPE
上市認購(售)權證,08361P,玉晶光永豐9C售04,TW20Z08361P9,2020/06/09,上市,,RWSCPE
上市認購(售)權證,08362P,國巨凱基02售01,TW20Z08362P7,2020/06/09,上市,,RWSCPE
上市認購(售)權證,08363P,南亞科凱基01售01,TW20Z08363P5,2020/06/09,上市,,RWSCPE
上市認購(售)權證,08364P,聯發科凱基02售02,TW20Z08364P3,2020/06/09,上市,,RWSCPE
上市認購(售)權證,08365P,貿聯凱基9C售01,TW20Z08365P0,2020/06/09,上市,,RWSCPE
上市認購(售)權證,08366P,祥碩凱基9C售04,TW20Z08366P8,2020/06/09,上市,,RWSCPE
上市認購(售)權證,08367P,臺股指凱基9C售11,TW20Z08367P6,2020/06/09,上市,,RWICPE
上市認購(售)權證,08368P,台積電兆豐9C售04,TW20Z08368P4,2020/06/10,上市,,RWSCPE
上市認購(售)權證,08369P,鴻海凱基01售04,TW20Z08369P2,2020/06/10,上市,,RWSCPE
上市認購(售)權證,08370P,台積電凱基01售06,TW20Z08370P0,2020/06/10,上市,,RWSCPE
上市認購(售)權證,08371P,京元電凱基9C售01,TW20Z08371P8,2020/06/10,上市,,RWSCPE
上市認購(售)權證,08372P,大立光凱基01售04,TW20Z08372P6,2020/06/10,上市,,RWSCPE
上市認購(售)權證,08373P,大立光凱基01售05,TW20Z08373P4,2020/06/10,上市,,RWSCPE
上市認購(售)權證,08374P,緯穎凱基9C售01,TW20Z08374P2,2020/06/10,上市,,RWSCPE
上市認購(售)權證,08375P,聯電元富9C售02,TW20Z08375P9,2020/06/10,上市,,RWSCPE
上市認購(售)權證,08376P,南亞科元富9C售03,TW20Z08376P7,2020/06/10,上市,,RWSCPE
上市認購(售)權證,08377P,臻鼎元富9C售02,TW20Z08377P5,2020/06/10,上市,,RWSCPE
上市認購(售)權證,08378P,世紀鋼元富9C售02,TW20Z08378P3,2020/06/10,上市,,RWSCPE
上市認購(售)權證,08379P,台積電國泰02售02,TW20Z08379P1,2020/06/10,上市,,RWSCPE
上市認購(售)權證,08380P,GIS元大9C售06,TW20Z08380P9,2020/06/10,上市,,RWSCPE
上市認購(售)權證,08381P,台灣50群益9C售06,TW20Z08381P7,2020/06/10,上市,,RWBCPE
上市認購(售)權證,08382P,國巨群益01售02,TW20Z08382P5,2020/06/10,上市,,RWSCPE
上市認購(售)權證,08383P,智邦群益9C售03,TW20Z08383P3,2020/06/10,上市,,RWSCPE
上市認購(售)權證,08384P,臺股指群益9C售12,TW20Z08384P1,2020/06/10,上市,,RWICPE
上市認購(售)權證,08385P,臺股指群益9C售13,TW20Z08385P8,2020/06/10,上市,,RWICPE
上市認購(售)權證,08386P,臺股指群益9C售14,TW20Z08386P6,2020/06/10,上市,,RWICPE
上市認購(售)權證,08387P,臺股指群益9C售15,TW20Z08387P4,2020/06/10,上市,,RWICPE
上市認購(售)權證,08388P,台灣50中信03售09,TW20Z08388P2,2020/06/11,上市,,RWBCPE
上市認購(售)權證,08389P,技嘉國票9C售01,TW20Z08389P0,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08390P,旺宏凱基9C售02,TW20Z08390P8,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08391P,智邦凱基02售02,TW20Z08391P6,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08392P,上銀群益9C售01,TW20Z08392P4,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08393P,鴻海群益9C售05,TW20Z08393P2,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08394P,大立光群益9C售05,TW20Z08394P0,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08395P,燿華永豐9C售02,TW20Z08395P7,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08396P,鴻海元富9C售04,TW20Z08396P5,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08397P,國巨元富9C售04,TW20Z08397P3,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08398P,台積電元富9C售04,TW20Z08398P1,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08399P,技嘉元富9C售02,TW20Z08399P9,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08400P,美律元富9C售02,TW20Z08400P5,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08401P,玉晶光元富9C售04,TW20Z08401P3,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08402P,台灣50元大9C售40,TW20Z08402P1,2020/06/11,上市,,RWBCPE
上市認購(售)權證,08403P,上銀元大9C售07,TW20Z08403P9,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08404P,技嘉元大9C售02,TW20Z08404P7,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08405P,聯發科元大9C售11,TW20Z08405P4,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08406P,緯穎元大9C售01,TW20Z08406P2,2020/06/11,上市,,RWSCPE
上市認購(售)權證,08407P,臺股指元大9C售13,TW20Z08407P0,2020/06/11,上市,,RWICPE
上市認購(售)權證,08408P,臺股指元大9C售14,TW20Z08408P8,2020/06/11,上市,,RWICPE
上市認購(售)權證,08409P,臺股指元大9C售15,TW20Z08409P6,2020/06/11,上市,,RWICPE
上市認購(售)權證,08410P,臺股指元大9C售16,TW20Z08410P4,2020/06/11,上市,,RWICPE
上市認購(售)權證,08411P,技嘉凱基9C售01,TW20Z08411P2,2020/06/12,上市,,RWSCPE
上市認購(售)權證,08412P,群創凱基01售03,TW20Z08412P0,2020/06/12,上市,,RWSCPE
上市認購(售)權證,08413P,臻鼎凱基9C售03,TW20Z08413P8,2020/06/12,上市,,RWSCPE
上市認購(售)權證,08414P,超眾凱基9C售02,TW20Z08414P6,2020/06/12,上市,,RWSCPE
上市認購(售)權證,08415P,台灣50元大9C售42,TW20Z08415P3,2020/06/12,上市,,RWBCPE
上市認購(售)權證,08416P,T50反1元大9C售07,TW20Z08416P1,2020/06/12,上市,,RWBCPE
上市認購(售)權證,08417P,聯發科元大9C售12,TW20Z08417P9,2020/06/12,上市,,RWSCPE
上市認購(售)權證,08418P,大立光元大01售04,TW20Z08418P7,2020/06/12,上市,,RWSCPE
上市認購(售)權證,08419P,元金2X群益9C售01,TW20Z08419P5,2020/06/12,上市,,RWBCPE
上市認購(售)權證,08420P,國巨群益9C售12,TW20Z08420P3,2020/06/12,上市,,RWSCPE
上市認購(售)權證,08421P,台積電群益9C售10,TW20Z08421P1,2020/06/12,上市,,RWSCPE
上市認購(售)權證,08422P,玉晶光群益02售03,TW20Z08422P9,2020/06/12,上市,,RWSCPE
上市認購(售)權證,08423P,台積電統一9C售13,TW20Z08423P7,2020/06/12,上市,,RWSCPE
上市認購(售)權證,08424P,群創元富9C售03,TW20Z08424P5,2020/06/12,上市,,RWSCPE
上市認購(售)權證,08425P,世紀鋼元富9C售03,TW20Z08425P2,2020/06/12,上市,,RWSCPE
上市認購(售)權證,08426P,奇力新國票01售01,TW20Z08426P0,2020/06/12,上市,,RWSCPE
上市認購(售)權證,08427P,義隆國票9C售01,TW20Z08427P8,2020/06/12,上市,,RWSCPE
上市認購(售)權證,08428P,GIS國票01售01,TW20Z08428P6,2020/06/12,上市,,RWSCPE
上市認購(售)權證,08429P,台達電凱基9C售01,TW20Z08429P4,2020/06/15,上市,,RWSCPE
上市認購(售)權證,08430P,友達凱基01售01,TW20Z08430P2,2020/06/15,上市,,RWSCPE
上市認購(售)權證,08431P,景碩凱基9C售02,TW20Z08431P0,2020/06/15,上市,,RWSCPE
上市認購(售)權證,08432P,台勝科凱基9C售02,TW20Z08432P8,2020/06/15,上市,,RWSCPE
上市認購(售)權證,08433P,臺股指凱基03售01,TW20Z08433P6,2020/06/15,上市,,RWICPE
上市認購(售)權證,08434P,臺股指凱基03售02,TW20Z08434P4,2020/06/15,上市,,RWICPE
上市認購(售)權證,08435P,台積電群益9C售11,TW20Z08435P1,2020/06/15,上市,,RWSCPE
上市認購(售)權證,08436P,TPK群益9C售04,TW20Z08436P9,2020/06/15,上市,,RWSCPE
上市認購(售)權證,08437P,台郡群益9C售01,TW20Z08437P7,2020/06/15,上市,,RWSCPE
上市認購(售)權證,08438P,鴻海國票01售02,TW20Z08438P5,2020/06/15,上市,,RWSCPE
上市認購(售)權證,08439P,智邦國票01售02,TW20Z08439P3,2020/06/15,上市,,RWSCPE
上市認購(售)權證,08440P,玉晶光國票01售05,TW20Z08440P1,2020/06/15,上市,,RWSCPE
上市認購(售)權證,08441P,同欣電元富9C售01,TW20Z08441P9,2020/06/15,上市,,RWSCPE
上市認購(售)權證,08442P,臺股指麥證01售01,TW20Z08442P7,2020/06/15,上市,,RWICPE
上市認購(售)權證,08443P,臺股指麥證01售02,TW20Z08443P5,2020/06/15,上市,,RWICPE
上市認購(售)權證,08444P,臺股指麥證9C售02,TW20Z08444P3,2020/06/15,上市,,RWICPE
上市認購(售)權證,08445P,臺股指麥證9C售03,TW20Z08445P0,2020/06/15,上市,,RWICPE
上市認購(售)權證,08446P,台灣50富邦01售02,TW20Z08446P8,2020/06/15,上市,,RWBCPE
上市認購(售)權證,08447P,緯穎永豐9C售02,TW20Z08447P6,2020/06/15,上市,,RWSCPE
上市認購(售)權證,08448P,台灣50中信01售05,TW20Z08448P4,2020/06/16,上市,,RWBCPE
上市認購(售)權證,08449P,華新科群益9C售03,TW20Z08449P2,2020/06/16,上市,,RWSCPE
上市認購(售)權證,08450P,台積電統一9C售14,TW20Z08450P0,2020/06/16,上市,,RWSCPE
上市認購(售)權證,08451P,南六統一9C售06,TW20Z08451P8,2020/06/16,上市,,RWSCPE
上市認購(售)權證,08452P,智邦台新9C售05,TW20Z08452P6,2020/06/16,上市,,RWSCPE
上市認購(售)權證,08453P,玉晶光台新9C售02,TW20Z08453P4,2020/06/16,上市,,RWSCPE
上市認購(售)權證,08454P,台灣50凱基9C售12,TW20Z08454P2,2020/06/16,上市,,RWBCPE
上市認購(售)權證,08455P,台積電凱基9C售05,TW20Z08455P9,2020/06/16,上市,,RWSCPE
上市認購(售)權證,08456P,聯發科元大9C售13,TW20Z08456P7,2020/06/16,上市,,RWSCPE
上市認購(售)權證,08457P,大毅元大9C售03,TW20Z08457P5,2020/06/16,上市,,RWSCPE
上市認購(售)權證,08458P,南電元大9C售04,TW20Z08458P3,2020/06/16,上市,,RWSCPE
上市認購(售)權證,08459P,聯發科兆豐9C售04,TW20Z08459P1,2020/06/16,上市,,RWSCPE
上市認購(售)權證,08460P,台灣50國票9C售05,TW20Z08460P9,2020/06/16,上市,,RWBCPE
上市認購(售)權證,08461P,長榮航國票9C售01,TW20Z08461P7,2020/06/16,上市,,RWSCPE
上市認購(售)權證,08462P,臻鼎國票9C售02,TW20Z08462P5,2020/06/16,上市,,RWSCPE
上市認購(售)權證,08463P,台灣50國泰02售02,TW20Z08463P3,2020/06/16,上市,,RWBCPE
上市認購(售)權證,08464P,牧德永豐9C售02,TW20Z08464P1,2020/06/16,上市,,RWSCPE
上市認購(售)權證,08465P,玉晶光兆豐01售02,TW20Z08465P8,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08466P,旺宏統一9C售03,TW20Z08466P6,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08467P,長榮航統一9C售01,TW20Z08467P4,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08468P,台郡統一9C售02,TW20Z08468P2,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08469P,富邦金凱基9C售01,TW20Z08469P0,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08470P,世芯凱基9C售02,TW20Z08470P8,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08471P,日月光凱基9C售02,TW20Z08471P6,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08472P,和碩凱基9C售02,TW20Z08472P4,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08473P,康控凱基9C售01,TW20Z08473P2,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08474P,臺股指凱基9C售12,TW20Z08474P0,2020/06/17,上市,,RWICPE
上市認購(售)權證,08475P,臺股指凱基9C售13,TW20Z08475P7,2020/06/17,上市,,RWICPE
上市認購(售)權證,08476P,臺股指凱基9C售14,TW20Z08476P5,2020/06/17,上市,,RWICPE
上市認購(售)權證,08477P,臺股指凱基9C售15,TW20Z08477P3,2020/06/17,上市,,RWICPE
上市認購(售)權證,08478P,臺股指凱基9C售16,TW20Z08478P1,2020/06/17,上市,,RWICPE
上市認購(售)權證,08479P,臺股指凱基9C售17,TW20Z08479P9,2020/06/17,上市,,RWICPE
上市認購(售)權證,08480P,臺股指凱基9C售18,TW20Z08480P7,2020/06/17,上市,,RWICPE
上市認購(售)權證,08481P,臺股指凱基9C售19,TW20Z08481P5,2020/06/17,上市,,RWICPE
上市認購(售)權證,08482P,亞德客群益9C售02,TW20Z08482P3,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08483P,金像電群益9C售02,TW20Z08483P1,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08485P,聯發科群益9C售09,TW20Z08485P6,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08486P,富邦金群益9C售02,TW20Z08486P4,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08487P,同欣電群益01售01,TW20Z08487P2,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08488P,臺股指群益9C售19,TW20Z08488P0,2020/06/17,上市,,RWICPE
上市認購(售)權證,08489P,臺股指群益9C售20,TW20Z08489P8,2020/06/17,上市,,RWICPE
上市認購(售)權證,08490P,上銀元大9C售08,TW20Z08490P6,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08491P,全新元大9C售01,TW20Z08491P4,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08492P,大立光元大9C售22,TW20Z08492P2,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08493P,嘉澤元大9C售01,TW20Z08493P0,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08494P,世芯元大9C售02,TW20Z08494P8,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08495P,同欣電元大9C售08,TW20Z08495P5,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08496P,金像電國票01售02,TW20Z08496P3,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08497P,華新科國票01售02,TW20Z08497P1,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08498P,大立光國票01售02,TW20Z08498P9,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08499P,臺股指國票9C售01,TW20Z08499P7,2020/06/17,上市,,RWICPE
上市認購(售)權證,08500P,臺股指國票9C售02,TW20Z08500P2,2020/06/17,上市,,RWICPE
上市認購(售)權證,08501P,臺股指國票9C售03,TW20Z08501P0,2020/06/17,上市,,RWICPE
上市認購(售)權證,08502P,臺股指國票9C售04,TW20Z08502P8,2020/06/17,上市,,RWICPE
上市認購(售)權證,08503P,臺股指國票9C售05,TW20Z08503P6,2020/06/17,上市,,RWICPE
上市認購(售)權證,08504P,臺股指國票9C售06,TW20Z08504P4,2020/06/17,上市,,RWICPE
上市認購(售)權證,08505P,臺股指國票9C售07,TW20Z08505P1,2020/06/17,上市,,RWICPE
上市認購(售)權證,08507P,臺股指國票9C售08,TW20Z08507P7,2020/06/17,上市,,RWICPE
上市認購(售)權證,08508P,臺股指國票9C售09,TW20Z08508P5,2020/06/17,上市,,RWICPE
上市認購(售)權證,08509P,臺股指國票9C售10,TW20Z08509P3,2020/06/17,上市,,RWICPE
上市認購(售)權證,08510P,大立光富邦03售04,TW20Z08510P1,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08511P,電子類富邦9C售02,TW20Z08511P9,2020/06/17,上市,,RWICPE
上市認購(售)權證,08512P,玉晶光永豐9C售06,TW20Z08512P7,2020/06/17,上市,,RWSCPE
上市認購(售)權證,08513P,聯發科凱基9C售08,TW20Z08513P5,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08514P,華新科凱基9C售05,TW20Z08514P3,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08515P,鴻海群益9C售06,TW20Z08515P0,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08516P,技嘉群益01售02,TW20Z08516P8,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08517P,奇力新群益9C售03,TW20Z08517P6,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08518P,世芯群益9C售03,TW20Z08518P4,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08519P,台灣50元大9C售46,TW20Z08519P2,2020/06/18,上市,,RWBCPE
上市認購(售)權證,08520P,和大元大9C售04,TW20Z08520P0,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08521P,台達電元大9C售03,TW20Z08521P8,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08522P,智邦元大9C售08,TW20Z08522P6,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08523P,金像電元大9C售06,TW20Z08523P4,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08524P,奇力新元大9C售01,TW20Z08524P2,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08526P,義隆元大9C售04,TW20Z08526P7,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08527P,大立光元大01售06,TW20Z08527P5,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08528P,台勝科元大9C售02,TW20Z08528P3,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08529P,臻鼎元大9C售03,TW20Z08529P1,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08530P,鴻海統一9C售19,TW20Z08530P9,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08531P,台積電統一9C售15,TW20Z08531P7,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08532P,國巨元富06售02,TW20Z08532P5,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08533P,技嘉元富06售02,TW20Z08533P3,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08534P,玉晶光元富06售02,TW20Z08534P1,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08535P,和大國票01售02,TW20Z08535P8,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08536P,台積電國票9C售08,TW20Z08536P6,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08537P,台光電國票01售03,TW20Z08537P4,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08538P,聯發科國票01售01,TW20Z08538P2,2020/06/18,上市,,RWSCPE
上市認購(售)權證,08539P,元油2X國票99售01,TW19Z08539P3,2019/06/19,上市,,RWBCPE
上市認購(售)權證,08540P,嘉晶國票01售01,TW20Z08540P8,2020/06/18,上市,,RWSCPE
